"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o 6vms-r1.src.dstat.csv",,,,"Date:","08 Jun 2014 20:24:00 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.094,0.054,99.825,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,10157772800.0,40390656.0,12410085376.0,2715172864.0,322.401,2793.187
0.250,0.125,99.625,0.0,0.0,0.0,320.0,0.0,6311.0,5751.0,18061.0,19243.0,10158202880.0,40390656.0,12410085376.0,2714742784.0,0.0,0.0
0.250,0.125,99.624,0.0,0.0,0.0,776.0,212.0,5786.0,4850.0,17433.0,18715.0,10158325760.0,40390656.0,12410089472.0,2714615808.0,0.0,0.0
0.375,0.188,99.437,0.0,0.0,0.0,372.0,0.0,3324.0,34276.0,14486.0,94752.0,10159243264.0,40390656.0,12410093568.0,2713694208.0,0.0,0.0
0.251,0.125,99.498,0.125,0.0,0.0,542.0,0.0,7155.0,163725.0,19056.0,335662.0,10159722496.0,40398848.0,12410093568.0,2713206784.0,0.0,65536.0
0.188,0.188,99.624,0.0,0.0,0.0,426.0,106.0,3202.0,242284.0,12802.0,548018.0,10160340992.0,40398848.0,12410093568.0,2712588288.0,0.0,0.0
0.438,0.188,99.374,0.0,0.0,0.0,256.0,0.0,5595.0,469303.0,18614.0,883458.0,10163204096.0,40398848.0,12410093568.0,2709725184.0,0.0,0.0
0.188,0.063,99.750,0.0,0.0,0.0,440.0,198.0,5168.0,709826.0,15455.0,1516097.0,10163331072.0,40398848.0,12410093568.0,2709598208.0,0.0,0.0
0.250,0.188,99.562,0.0,0.0,0.0,374.0,0.0,6980.0,1207454.0,19096.0,2297948.0,10164908032.0,40398848.0,12410126336.0,2707988480.0,0.0,0.0
0.375,0.125,99.374,0.063,0.0,0.063,789.0,106.0,11299.0,1744309.0,29953.0,3703364.0,10166571008.0,40407040.0,12410122240.0,2706321408.0,0.0,45056.0
0.313,0.188,99.499,0.0,0.0,0.0,564.0,68.0,14050.0,3084684.0,29497.0,5823173.0,10167853056.0,40407040.0,12410138624.0,2705022976.0,0.0,0.0
0.376,0.188,99.436,0.0,0.0,0.0,464.0,0.0,21789.0,4414803.0,46800.0,9347892.0,10171285504.0,40407040.0,12410138624.0,2701590528.0,0.0,0.0
0.250,0.125,99.624,0.0,0.0,0.0,298.0,106.0,35724.0,7881824.0,69003.0,14950925.0,10172751872.0,40407040.0,12410138624.0,2700124160.0,0.0,0.0
0.250,0.188,99.562,0.0,0.0,0.0,554.0,106.0,46074.0,10881500.0,91672.0,22760970.0,10172784640.0,40407040.0,12410138624.0,2700091392.0,0.0,0.0
0.563,0.501,98.874,0.0,0.0,0.063,320.0,0.0,73975.0,17632099.0,136424.0,34257772.0,10176819200.0,40407040.0,12410138624.0,2696056832.0,0.0,0.0
0.377,0.251,99.309,0.063,0.0,0.0,602.0,0.0,89618.0,23028444.0,167324.0,47002165.0,10178850816.0,40415232.0,12410138624.0,2694017024.0,0.0,45056.0
0.502,0.502,98.934,0.0,0.0,0.063,308.0,0.0,123158.0,31860694.0,221455.0,61300382.0,10180849664.0,40415232.0,12410146816.0,2692009984.0,0.0,0.0
0.251,0.251,99.498,0.0,0.0,0.0,478.0,106.0,143650.0,36827364.0,265168.0,74800403.0,10183004160.0,40415232.0,12410150912.0,2689851392.0,0.0,0.0
0.377,0.188,99.435,0.0,0.0,0.0,490.0,174.0,171092.0,45254337.0,300077.0,86640415.0,10185277440.0,40415232.0,12410150912.0,2687578112.0,0.0,0.0
0.313,0.251,99.373,0.0,0.0,0.063,320.0,0.0,193932.0,49853327.0,352208.0,99941752.0,10184097792.0,40415232.0,12410150912.0,2688757760.0,0.0,0.0
0.376,0.376,99.184,0.063,0.0,0.0,227.0,0.0,225388.0,58606347.0,396931.0,113398804.0,10184548352.0,40423424.0,12410163200.0,2688286720.0,0.0,45056.0
0.503,0.503,98.932,0.0,0.0,0.063,384.0,0.0,236366.0,60918083.0,422181.0,120984229.0,10189262848.0,40423424.0,12410163200.0,2683572224.0,0.0,0.0
0.314,0.314,99.371,0.0,0.0,0.0,532.0,212.0,258954.0,67728341.0,459564.0,132592196.0,10189389824.0,40423424.0,12410167296.0,2683441152.0,0.0,0.0
0.314,0.314,99.371,0.0,0.0,0.0,500.0,0.0,281872.0,73606167.0,503026.0,145385022.0,10191581184.0,40423424.0,12410167296.0,2681249792.0,0.0,0.0
0.252,0.377,99.371,0.0,0.0,0.0,244.0,0.0,303998.0,77854996.0,539199.0,153000348.0,10192314368.0,40423424.0,12410179584.0,2680504320.0,0.0,0.0
0.503,0.566,98.806,0.063,0.0,0.063,384.0,0.0,327412.0,83812823.0,580919.0,163946993.0,10194345984.0,40431616.0,12410179584.0,2678464512.0,0.0,45056.0
