"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o 7vms-r4.src.dstat.csv",,,,"Date:","10 Jun 2014 03:08:05 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
"usr","sys","idl","wai","hiq","siq","recv","send","recv","send","recv","send","used","buff","cach","free","read","writ"
0.101,0.058,99.813,0.026,0.000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,3176456192.0,10727424.0,12143501312.0,9992736768.0,319.915,2778.968
0.125,0.062,99.813,0.0,0.0,0.0,816.0,106.0,7971.0,6677.0,15720.0,13998.0,3176824832.0,10727424.0,12143521792.0,9992347648.0,0.0,0.0
0.125,0.063,99.812,0.0,0.0,0.0,308.0,0.0,5476.0,4854.0,10684.0,9600.0,3177021440.0,10727424.0,12143661056.0,9992011776.0,0.0,0.0
0.188,0.125,99.562,0.125,0.0,0.0,734.0,106.0,12369.0,523907.0,23866.0,1027054.0,3177889792.0,10866688.0,12143685632.0,9990979584.0,139264.0,8192.0
0.0,0.0,100.0,0.0,0.0,0.0,448.0,0.0,4618.0,132370.0,9180.0,259962.0,3177861120.0,10866688.0,12143689728.0,9991004160.0,0.0,0.0
0.063,0.0,99.875,0.063,0.0,0.0,816.0,106.0,2974.0,269098.0,6256.0,527928.0,3178172416.0,10874880.0,12143681536.0,9990692864.0,0.0,65536.0
0.188,0.125,99.687,0.0,0.0,0.0,320.0,68.0,6401.0,420681.0,12004.0,825320.0,3179442176.0,10874880.0,12143685632.0,9989419008.0,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,448.0,0.0,5336.0,851438.0,10020.0,1666736.0,3179753472.0,10874880.0,12143689728.0,9989103616.0,0.0,0.0
0.125,0.125,99.688,0.0,0.0,0.062,554.0,106.0,6986.0,1021852.0,13104.0,1998794.0,3179511808.0,10874880.0,12143685632.0,9989349376.0,0.0,0.0
0.125,0.0,99.875,0.0,0.0,0.0,956.0,106.0,12051.0,1914485.0,22636.0,3779796.0,3180195840.0,10874880.0,12143689728.0,9988661248.0,0.0,0.0
0.125,0.063,99.812,0.0,0.0,0.0,372.0,0.0,14754.0,3007266.0,27864.0,6308584.0,3180929024.0,10874880.0,12143689728.0,9987928064.0,0.0,0.0
0.188,0.125,99.562,0.125,0.0,0.0,384.0,0.0,22661.0,5030079.0,38580.0,9378688.0,3182469120.0,10883072.0,12143693824.0,9986375680.0,0.0,49152.0
0.063,0.125,99.812,0.0,0.0,0.0,448.0,0.0,36276.0,7397364.0,68056.0,15575006.0,3184349184.0,10883072.0,12143689728.0,9984499712.0,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,1018.0,212.0,55378.0,12460842.0,95772.0,23711980.0,3186429952.0,10883072.0,12143689728.0,9982418944.0,0.0,0.0
0.188,0.188,99.624,0.0,0.0,0.0,192.0,0.0,76149.0,17785147.0,136666.0,36022596.0,3188367360.0,10883072.0,12143685632.0,9980485632.0,0.0,0.0
0.125,0.125,99.750,0.0,0.0,0.0,462.0,92.0,110078.0,25913618.0,193786.0,50452962.0,3189559296.0,10883072.0,12143689728.0,9979289600.0,0.0,0.0
0.125,0.251,99.436,0.125,0.0,0.063,628.0,0.0,161208.0,35185978.0,279160.0,68607613.0,3190673408.0,10891264.0,12143693824.0,9978163200.0,0.0,45056.0
0.690,0.125,99.185,0.0,0.0,0.0,670.0,106.0,179175.0,40667215.0,313018.0,79784549.0,3192680448.0,10891264.0,12143689728.0,9976160256.0,0.0,0.0
1.066,0.188,98.746,0.0,0.0,0.0,842.0,106.0,202296.0,46084154.0,354832.0,89482688.0,3192799232.0,10891264.0,12143689728.0,9976041472.0,0.0,0.0
0.627,0.439,98.871,0.0,0.0,0.063,448.0,0.0,231886.0,50925694.0,402696.0,98741291.0,3197100032.0,10891264.0,12143681536.0,9971748864.0,0.0,0.0
0.628,0.126,99.184,0.0,0.0,0.063,858.0,0.0,236292.0,52287168.0,416972.0,104137135.0,3196993536.0,10891264.0,12143689728.0,9971847168.0,0.0,0.0
0.063,0.314,99.561,0.063,0.0,0.0,490.0,106.0,265500.0,59334216.0,459832.0,114914782.0,3198124032.0,10899456.0,12143685632.0,9970712576.0,0.0,45056.0
0.440,0.188,99.372,0.0,0.0,0.0,256.0,0.0,267630.0,60297169.0,474176.0,120232965.0,3200847872.0,10899456.0,12143689728.0,9967984640.0,0.0,0.0
0.628,0.251,99.058,0.0,0.0,0.063,702.0,106.0,321080.0,72897004.0,556616.0,141059163.0,3199791104.0,10899456.0,12143689728.0,9969041408.0,0.0,0.0
0.251,0.503,99.183,0.0,0.0,0.063,372.0,0.0,335542.0,74562948.0,588974.0,146669812.0,3203198976.0,10899456.0,12143689728.0,9965633536.0,0.0,0.0
0.126,0.314,99.497,0.063,0.0,0.0,554.0,106.0,456786.0,81131280.0,819442.0,156770974.0,3205632000.0,10899456.0,12143685632.0,9963204608.0,0.0,0.0
0.565,0.314,99.121,0.0,0.0,0.0,192.0,0.0,349452.0,77893245.0,598924.0,152784690.0,3205201920.0,10899456.0,12143755264.0,9963565056.0,0.0,0.0
0.943,0.251,98.743,0.063,0.0,0.0,576.0,0.0,299778.0,66144465.0,527892.0,130314134.0,3202863104.0,10907648.0,12143771648.0,9965879296.0,0.0,45056.0
0.314,0.188,99.497,0.0,0.0,0.0,426.0,106.0,295444.0,66059497.0,511280.0,128188732.0,3198820352.0,10907648.0,12143771648.0,9969922048.0,0.0,0.0
0.628,0.691,97.550,1.005,0.0,0.126,880.0,106.0,273162.0,64812836.0,451338.0,128247138.0,2704330752.0,10907648.0,12143734784.0,10464448512.0,0.0,0.0
1.192,0.251,98.557,0.0,0.0,0.0,900.0,0.0,304049.0,72908217.0,524308.0,141067117.0,2704490496.0,10907648.0,12143738880.0,10464284672.0,0.0,0.0
0.690,0.251,98.996,0.0,0.0,0.063,564.0,0.0,245218.0,59192815.0,425002.0,114627602.0,2700263424.0,10907648.0,12143730688.0,10468519936.0,0.0,0.0
0.063,0.251,99.623,0.063,0.0,0.0,384.0,0.0,228732.0,58233093.0,397398.0,113298086.0,2700029952.0,10915840.0,12143730688.0,10468745216.0,0.0,65536.0
0.188,0.188,99.435,0.188,0.0,0.0,660.0,212.0,238242.0,61524687.0,420350.0,122080644.0,2699812864.0,10919936.0,12143730688.0,10468958208.0,4096.0,73728.0
